Drug Name,CIDs
Methyltestosterone,1772262
Methyltestosterone,2825578
Methyltestosterone,6429880
Methyltestosterone,6711782
Methyltestosterone,7048593
Methyltestosterone,7061116
Methyltestosterone,7061118
Methyltestosterone,7061130
Methyltestosterone,7061131
Methyltestosterone,7061227
Methyltestosterone,7061228
Methyltestosterone,11869584
Methyltestosterone,11869585
Methyltestosterone,11890573
Methyltestosterone,11890574
Methyltestosterone,11890575
Methyltestosterone,11890576
Methyltestosterone,15560514
Methyltestosterone,20056806
Methyltestosterone,25762893
Methyltestosterone,45357597
Methyltestosterone,117072356
Metronidazole (topical),
Miconazole (topical),
Imiglucerase,
Chromic chloride,24808
Chromic chloride,104957
Chromic chloride,166918
Chromic chloride,6452300
Chromic chloride,22137002
Golimumab,
Omalizumab,167312512
Raltegravir,15477807
Raltegravir,23668479
Raltegravir,54671008
Raltegravir,54728271
Raltegravir,90478108
Raltegravir,130400467
Rilonacept,
Rituximab,168009840
Secukinumab,168009963
Siltuximab,
Tocilizumab,5056
Tofacitinib,3211
Tofacitinib,151404
Tofacitinib,9818231
Tofacitinib,9926791
Tofacitinib,10174505
Tofacitinib,20111936
Tofacitinib,22280329
Tofacitinib,25009830
Tofacitinib,134129621
Tofacitinib,156758108
Ustekinumab,121750
Vedolizumab,168010198
Propylthiouracil,657298
Propylthiouracil,15818192
Propylthiouracil,44483322
Propylthiouracil,53249583
Propylthiouracil,57369380
Propylthiouracil,75990493
Propylthiouracil,87843787
Netupitant,6451149
Mestranol,4080
Mestranol,6291
Mestranol,449794
Mestranol,6432670
Mestranol,7076514
Mestranol,11872783
Mestranol,12598370
Mestranol,12598371
Mestranol,12598376
Mestranol,12598377
Mestranol,57477130
Mestranol,92131801
Melatonin,896
Melatonin,451031
Melatonin,11514189
Riluzole,3282
Riluzole,5070
Riluzole,6419992
Riluzole,10728371
Roflumilast,449193
Roflumilast,11269667
Roflumilast,121591977
Omadacycline,54681072
Omadacycline,54697325
Omadacycline,122706202
Omadacycline,124586066
Omadacycline,137244732
Omadacycline,146158798
Omadacycline,155903740
Proparacaine (ophthalmic),
Sodium oxybate,10413
Sodium oxybate,3037032
Sodium oxybate,21285367
Sodium oxybate,23663870
Metocurine,14955
Metocurine,21233
Metocurine,282852
Pancuronium,4675
Pancuronium,27350
Pancuronium,441289
Pancuronium,3039408
Pancuronium,6426894
Pancuronium,6603965
Pancuronium,6604346
Pancuronium,6604747
Pancuronium,9916118
Pancuronium,13295093
Pancuronium,14029390
Pancuronium,14932061
Pancuronium,23581810
Pancuronium,23641206
Pancuronium,54604518
Pipecuronium,50190
Pipecuronium,50192
Pipecuronium,65332
Pipecuronium,585939
Pipecuronium,4475098
Pipecuronium,5284608
Vecuronium,39764
Vecuronium,39765
Vecuronium,4475886
Vecuronium,5284635
Vecuronium,9807829
Vecuronium,10415356
Vecuronium,11520261
Vecuronium,13267728
Vecuronium,70423161
Pegaptanib (ophthalmic),
Pegloticase,
Pegademase,
Pegfilgrastim,119525
Pegfilgrastim,70683024
Pegfilgrastim,77910626
Peginesatide,
Phylloquinone,297
Phylloquinone,4812
Phylloquinone,10209
Phylloquinone,444749
Phylloquinone,446438
Phylloquinone,5280483
Phylloquinone,5280585
Phylloquinone,5284607
Phylloquinone,5327094
Phylloquinone,9846607
Phylloquinone,15956539
Phylloquinone,16122588
Phylloquinone,53442273
Phylloquinone,57525804
Phylloquinone,92449694
Phylloquinone,101125220
Phylloquinone,145925543
Phylloquinone,145925547
Phylloquinone,154815630
Phylloquinone,155488564
Phylloquinone,155819289
Phylloquinone,155819290
Phylloquinone,157010358
Phylloquinone,162369643
Phylloquinone,166593794
Pilocarpine,4819
Pilocarpine,5909
Pilocarpine,5910
Pilocarpine,83931
Pilocarpine,91468
Pilocarpine,120104
Pilocarpine,307957
Pilocarpine,719334
Pilocarpine,18529172
Pilocarpine,53445059
Pilocarpine (ophthalmic),
Monopotassium phosphate,516951
Prilocaine,4906
Prilocaine,6603976
Prilocaine,12440084
Prilocaine,12444990
Prilocaine,20056653
Dalfopristin,5366
Dalfopristin,112855
Dalfopristin,470125
Dalfopristin,5353985
Dalfopristin,6323289
Dalfopristin,6435782
Dalfopristin,21943991
Dalfopristin,21943994
Dalfopristin,22525348
Dalfopristin,24848036
Dalfopristin,44398819
Dalfopristin,72734290
Dalfopristin,75012169
Dalfopristin,122129995
Dalfopristin,124201618
Dalfopristin,137699109
Sevelamer,159247
Sevelamer,3085017
Sevelamer,71752177
Sevelamer,132988996
Sevelamer,132988997
Zinc acetate,176
Zinc acetate,11192
Zinc acetate,2724192
Zinc acetate,3613546
Zinc acetate,15671365
Zinc acetate,21249654
Zinc acetate,21584531
Zinc acetate,24848034
Zinc acetate,50910109
Zinc acetate,57475673
Zinc acetate,71300876
Aloe Vera Leaf,
Chromium picolinate,1018
Chromium picolinate,151932
Chromium picolinate,625469
Chromium picolinate,9953943
Chromium picolinate,18947920
Chromium picolinate,24883444
Chromium picolinate,56840998
Chromium picolinate,123134383
Copanlisib,135565596
Copanlisib,135565785
Esterified estrogens,
Olodaterol,9800339
Olodaterol,11504295
Olodaterol,11654738
Olodaterol,11711522
Olodaterol,46232974
Olodaterol,156758049
Somatrem,5487805
Minoxidil (topical),
Pyrimethamine,4993
Pyrimethamine,19840056
Pyrimethamine,44123482
Secretin human,16129665
Secretin human,16158474
Secretin human,44208928
Secretin human,71306891
Nitrous acid,24529
Nitrous acid,3032552
Nitrous acid,23668193
Sodium sulfate,1117
Sodium sulfate,1118
Sodium sulfate,24436
Sodium sulfate,62649
Sodium sulfate,71373
Sodium sulfate,516914
Sodium sulfate,562087
Sodium sulfate,21868268
Osimertinib,71496458
Osimertinib,72193870
Osimertinib,78357807
Osimertinib,155921215
Velpatasvir,67683363
Velpatasvir,69672059
Velpatasvir,77335690
Quazepam,4999
Quazepam,10647691
Tildrakizumab,
Manganese (sulfate),
Manganese (chloride),
Vilanterol,10184665
Vilanterol,21880659
Vilanterol,44482554
Vilanterol,46832510
Vilanterol,53242017
Vilanterol,156758074
Ursodeoxycholic acid,5645
Ursodeoxycholic acid,10133
Ursodeoxycholic acid,31401
Ursodeoxycholic acid,127601
Ursodeoxycholic acid,155143
Ursodeoxycholic acid,164673
Ursodeoxycholic acid,166714
Ursodeoxycholic acid,376831
Ursodeoxycholic acid,376832
Ursodeoxycholic acid,387323
Ursodeoxycholic acid,388708
Ursodeoxycholic acid,465690
Ursodeoxycholic acid,637631
Ursodeoxycholic acid,1778475
Ursodeoxycholic acid,1778477
Ursodeoxycholic acid,1778480
Ursodeoxycholic acid,1778482
Ursodeoxycholic acid,5283827
Ursodeoxycholic acid,5283828
Ursodeoxycholic acid,5283829
Ursodeoxycholic acid,5283830
Ursodeoxycholic acid,5315818
Ursodeoxycholic acid,5317409
Ursodeoxycholic acid,6419977
Ursodeoxycholic acid,6604227
Ursodeoxycholic acid,6604228
Ursodeoxycholic acid,6850914
Ursodeoxycholic acid,7067170
Ursodeoxycholic acid,9866496
Ursodeoxycholic acid,9940324
Ursodeoxycholic acid,10172872
Ursodeoxycholic acid,10249957
Ursodeoxycholic acid,10992862
Ursodeoxycholic acid,11516715
Ursodeoxycholic acid,11731984
Ursodeoxycholic acid,11865480
Ursodeoxycholic acid,11865482
Ursodeoxycholic acid,11865484
Ursodeoxycholic acid,11865486
Ursodeoxycholic acid,11870240
Ursodeoxycholic acid,11876175
Ursodeoxycholic acid,11876177
Ursodeoxycholic acid,11876180
Ursodeoxycholic acid,11888320
Ursodeoxycholic acid,11888322
Ursodeoxycholic acid,11888324
Ursodeoxycholic acid,11888326
Ursodeoxycholic acid,12306688
Ursodeoxycholic acid,13505246
Ursodeoxycholic acid,23639289
Ursodeoxycholic acid,23639335
Ursodeoxycholic acid,42619854
Ursodeoxycholic acid,42619855
Ursodeoxycholic acid,42619856
Ursodeoxycholic acid,44135443
Ursodeoxycholic acid,44754955
Ursodeoxycholic acid,50908942
Ursodeoxycholic acid,51011757
Ursodeoxycholic acid,117072389
Ursodeoxycholic acid,126963504
Ursodeoxycholic acid,137323433
Ursodeoxycholic acid,138115001
Ursodeoxycholic acid,139292057
Vismodegib,3188
Vismodegib,24776445
Ferrous sulfate anhydrous,24393
Guselkumab,
Inebilizumab,
Iron protein succinylate,
Ixekizumab,
Mogamulizumab,
Ocrelizumab,
Sarecycline,54681908
Sarecycline,57345764
Sarecycline,145705993
Sarilumab,
Bismuth subsalicylate,5359367
Bismuth subsalicylate,11979775
Bismuth subsalicylate,16682734
Bismuth subsalicylate,16684795
Bismuth subsalicylate,18502837
Bismuth subsalicylate,50930981
Bismuth subsalicylate,53629521
Bismuth subsalicylate,54686708
Bismuth subsalicylate,54742562
Bismuth subsalicylate,73952071
Levobunolol (ophthalmic),
Metipranolol (ophthalmic),
Fludeoxyglucose (18F),68614
Fludeoxyglucose (18F),450503
Fludeoxyglucose (18F),71308202
Levobetaxolol (ophthalmic),
Potassium perchlorate,24505
Potassium perchlorate,516900
Potassium perchlorate,45051740
Iron Dextran,105075
Iron Dextran,4125253
Isoflurane,3763
Isoflurane,450734
Isoflurane,935276
Isoflurane,4369440
Isoflurane,11095291
Iopamidol,3734
Iopamidol,20666
Iopamidol,65492
Iopamidol,16040216
Iopamidol,18521104
Iopamidol,23424528
Iopamidol,45357162
Iopamidol,129010915
Lactitol,3871
Lactitol,11333
Lactitol,13199
Lactitol,91476
Lactitol,157355
Lactitol,160514
Lactitol,493591
Lactitol,2734150
Lactitol,7130189
Lactitol,7167919
Lactitol,7167921
Lactitol,7167923
Lactitol,7568072
Lactitol,9884534
Lactitol,9884535
Lactitol,11013385
Lactitol,42580141
Lactitol,45109814
Flucytosine,3366
Flucytosine,10396858
Flucytosine,17916755
Flucytosine,165367684
Gentamicin (topical),
Ketamine,3821
Ketamine,15851
Ketamine,182137
Ketamine,450995
Ketamine,644025
Pitolisant,9948102
Pitolisant,11551689
Ponatinib,3302
Ponatinib,3305
Ponatinib,24826799
Ponatinib,46944259
Ponatinib,133542977
Tucatinib,51039094
Ulipristal,130904
Ulipristal,13559279
Ulipristal,13559281
Ulipristal,44153806
Ulipristal,57788673
Ulipristal,57789981
Ulipristal,90097975
Ulipristal,134694094
Ulipristal,171396030
Venetoclax,49846579
Regorafenib,3286
Regorafenib,5280442
Regorafenib,11167602
Regorafenib,24768591
Regorafenib,66577009
Regorafenib,92132357
Gemcitabine,3461
Gemcitabine,60749
Gemcitabine,60750
Gemcitabine,356653
Gemcitabine,466434
Gemcitabine,466435
Gemcitabine,9943183
Gemcitabine,11054511
Gemcitabine,13922196
Gemcitabine,46705350
Gemcitabine,121427567
Gemtuzumab ozogamicin,168322462
Metaxalone,15459
Metaxalone,2794715
Metaxalone,25271694
Metaxalone,28125517
Metaxalone,139144597
Lamotrigine,3878
Lamotrigine,11139949
Lefamulin,25185057
Lefamulin,58076382
Lefamulin,74368213
Lefamulin,90465828
Lefamulin,134692784
Lefamulin,145705980
Levocetirizine,887
Levocetirizine,2678
Levocetirizine,55182
Levocetirizine,148155
Levocetirizine,150716
Levocetirizine,1549000
Levocetirizine,9955977
Levocetirizine,92044404
Cytarabine,596
Cytarabine,6175
Cytarabine,6253
Cytarabine,65177
Cytarabine,114682
Cytarabine,122948
Cytarabine,160696
Cytarabine,453552
Cytarabine,638040
Cytarabine,1265901
Cytarabine,3013211
Cytarabine,5702244
Cytarabine,6476646
Cytarabine,6479885
Cytarabine,6480064
Cytarabine,6551012
Cytarabine,6603781
Cytarabine,6713582
Cytarabine,7088272
Cytarabine,10586353
Cytarabine,10944747
Cytarabine,11032279
Cytarabine,11311100
Cytarabine,11425092
Cytarabine,11791524
Cytarabine,12358851
Cytarabine,16760387
Cytarabine,24729357
Cytarabine,25085165
Dacarbazine,2942
Dacarbazine,11412959
Dacarbazine,135398738
Dacarbazine,137269071
Floxuridine,3363
Floxuridine,5790
Floxuridine,450214
Floxuridine,450764
Floxuridine,643968
Floxuridine,667486
Floxuridine,853012
Floxuridine,907229
Floxuridine,5702211
Floxuridine,7083563
Floxuridine,10966793
Floxuridine,11018843
Floxuridine,13071731
Floxuridine,43834572
Floxuridine,44403842
Floxuridine,70610597
Floxuridine,71302534
Fludarabine,3146
Fludarabine,3367
Fludarabine,3368
Fludarabine,8975
Fludarabine,30751
Fludarabine,657237
Fludarabine,4129546
Fludarabine,10356567
Fludarabine,11978453
Fludarabine,25118825
Fludarabine,36689671
Fludarabine,46705411
Fludarabine,68197667
Fludarabine,71306775
Hydroxyurea,3657
Hydroxyurea,450684
Hydroxyurea,11469042
Hydroxyurea,57416909
Hydroxyurea,71749409
Mechlorethamine,4033
Melphalan,4053
Melphalan,20189
Melphalan,460612
Melphalan,5706540
Melphalan,9927978
Melphalan,11142506
Melphalan,12312742
Melphalan,66780577
Mercaptopurine,68553
Mercaptopurine,185097
Mercaptopurine,667490
Mercaptopurine,1349907
Mercaptopurine,2724350
Mercaptopurine,78291288
Mitomycin,5746
Mitomycin,231224
Mitomycin,281834
Mitomycin,351727
Mitomycin,457962
Mitomycin,5702003
Mitomycin,15560556
Pentostatin,4739
Pentostatin,40926
Pentostatin,439693
Pentostatin,472202
Pentostatin,22810415
Pentostatin,24838940
Pentostatin,44283251
Pentostatin,54758585
Pentostatin,71296121
Pentostatin,97041463
Pentostatin,124335945
Pentostatin,131801285
Pentostatin,134694916
Pentostatin,168314440
Pentostatin,170835734
Pentostatin,171395935
Streptozocin,5299
Streptozocin,5300
Streptozocin,29327
Streptozocin,169966
Streptozocin,2733335
Streptozocin,6420074
Streptozocin,6713162
Streptozocin,6713972
Streptozocin,7067772
Streptozocin,23615975
Streptozocin,45357367
Streptozocin,134695375
Streptozocin,138403271
Temozolomide,5394
Temozolomide,9990238
Temozolomide,10012882
Temozolomide,10241744
Temozolomide,10488155
Temozolomide,10954410
Temozolomide,11063275
Temozolomide,46930983
Temozolomide,57552569
Temozolomide,102176278
Uracil mustard,6194
Uracil mustard,45036958
Sodium chloride,312
Sodium chloride,5234
Sodium chloride,6398980
Sodium chloride,6914545
Sodium chloride,13879490
Sodium chloride,17585548
Sodium chloride,24847993
Sodium chloride,24847994
Sodium chloride,24847995
Sodium chloride,24847996
Sodium chloride,24847997
Sodium chloride,24847998
Sodium chloride,24847999
Sodium chloride,24848000
Sodium chloride,24848001
Sodium chloride,24848002
Sodium chloride,24848003
Sodium chloride,24848004
Sodium chloride,24848005
Sodium chloride,24848006
Sodium chloride,24848007
Sodium chloride,24848008
Sodium chloride,24848009
Sodium chloride,24848010
Sodium chloride,24848011
Sodium chloride,24848100
Sodium chloride,24848101
Sodium chloride,24848102
Sodium chloride,24848103
Sodium chloride,24848104
Sodium chloride,24848140
Sodium chloride,24848141
Sodium chloride,24848143
Sodium chloride,24848144
Sodium chloride,24848146
Sodium chloride,24848147
Sodium chloride,24848149
Sodium chloride,24848150
Sodium chloride,24848151
Sodium chloride,24848152
Sodium chloride,24848163
Arbutamine,60789
Arbutamine,123639
Arbutamine,166551
Arbutamine,9819961
Methsuximide,6476
Methsuximide,5329337
Methsuximide,25271978
Methsuximide,46782174
Oxybuprocaine (ophthalmic),
Chlormezanone,2717
Chlormezanone,6603760
Chlormezanone,6604211
Chlorphenesin,2724
Chlorphenesin,7697
Chlorphenesin,6918886
Chlorphenesin,6927747
Chlorphenesin,73417238
Cinchocaine (topical),
Ifosfamide,3690
Ifosfamide,9588019
Ifosfamide,9588020
Ifosfamide,10659322
Ifosfamide,10801617
Ifosfamide,21906474
Ifosfamide,23711688
Ifosfamide,53627743
Paramethadione,8280
Paramethadione,51380896
Paramethadione,51380897
Phenacemide,4753
Phensuximide,6839
Phensuximide,6604215
Tiagabine,5466
Tiagabine,21625
Tiagabine,60648
Tiagabine,91274
Tiagabine,2785422
Tiagabine,10452119
Tiagabine,168007459
Entrectinib,25141092
Entrectinib,74394320
Fostemsavir,11319217
Fostemsavir,46892186
Gilteritinib,49803313
Glasdegib,25117126
Glasdegib,25166913
Glasdegib,77256380
Glasdegib,122640033
Osilodrostat,44139752
Osilodrostat,58827053
Relugolix,10348973
Relugolix,85117668
Relugolix,147075611
Ribociclib,44631912
Ribociclib,49836058
Siponimod,11432307
Siponimod,44599207
Siponimod,46700777
Siponimod,72959169
Siponimod,75211036
Triclabendazole,50248
Triclabendazole,45358027
Valbenazine,24795069
Valbenazine,24984318
Valbenazine,66824475
Valbenazine,131632224
Valbenazine,137705931
Nintedanib,42634135
Nintedanib,135423438
Iodixanol,3724
Iodixanol,6604448
Methoxyflurane,4116
Methoxyflurane,117476
Iohexol,3730
Iohexol,3731
Iohexol,65492
Iohexol,6604427
Iohexol,9897272
Oxymetazoline (ophthalmic),
Oxymetazoline (nasal),
Oxymetazoline (topical),
Perampanel,9924495
Perampanel,76973591
Prasugrel,3299
Prasugrel,6918456
Prasugrel,10158453
Prasugrel,51371330
Prasugrel,51698431
Trimethobenzamide,5577
Trimethobenzamide,68385
Trimethobenzamide,3734990
Trimethobenzamide,25273237
Artesunate,65664
Artesunate,105031
Artesunate,156252
Artesunate,5464098
Artesunate,6917864
Artesunate,9821433
Artesunate,11520210
Artesunate,11988384
Artesunate,16394563
Artesunate,20054836
Artesunate,44558140
Artesunate,49769200
Artesunate,53486426
Artesunate,71300409
Artesunate,91746179
Artesunate,124918945
Artesunate,126963478
Artesunate,129009911
Artesunate,129317578
Artesunate,129902933
Artesunate,146160078
Fluvastatin,3403
Fluvastatin,56719
Fluvastatin,146801
Fluvastatin,446155
Fluvastatin,1548972
Fluvastatin,5287418
Fluvastatin,5353627
Fluvastatin,6347538
Fluvastatin,6914285
Fluvastatin,9887837
Fluvastatin,9889186
Fluvastatin,10501876
Fluvastatin,23663976
Fluvastatin,23679527
Fluvastatin,24838623
Fluvastatin,37888681
Fluvastatin,40492830
Fluvastatin,74084718
Rotigotine,57537
Rotigotine,59227
Rotigotine,180335
Rotigotine,2735887
Rotigotine,9904975
Selexipag,9913767
Leucovorin,15858
Leucovorin,135398559
Leucovorin,135402009
Leucovorin,135403648
Leucovorin,135430888
Leucovorin,135436482
Leucovorin,135481887
Leucovorin,135665655
Leucovorin,135738681
Leucovorin,135889514
Leucovorin,136123990
Leucovorin,137698371
Procaine,4914
Procaine,5795
Procaine,2759300
Thiopental,3000715
Thiopental,3033017
Thiopental,3033019
Thiopental,23665410
Tasimelteon,251643
Tasimelteon,10220503
Tasimelteon,22007095
Tasimelteon,90226049
Ziconotide,16129690
Ziconotide,16135415
Desflurane,42113
Desflurane,7098670
Methionine,876
Methionine,5950
Methionine,6137
Methionine,84815
Methionine,146480
Methionine,444939
Methionine,446769
Methionine,446793
Methionine,448181
Methionine,448397
Methionine,2724404
Methionine,5255805
Methionine,5460884
Methionine,5460889
Methionine,5460891
Methionine,5460892
Methionine,6439623
Methionine,6992087
Methionine,49866632
Methionine,101627019
Methionine,155289195
Methionine,155803940
Methionine,155899126
Erdafitinib,67462786
Norgestimate,37083
Norgestimate,89386
Norgestimate,5311328
Norgestimate,5360970
Norgestimate,6324646
Norgestimate,6540478
Norgestimate,9571023
Norgestimate,9576068
Norgestimate,9601086
Norgestimate,9939302
Norgestimate,11773081
Norgestimate,45359047
Norgestimate,98042564
Norgestimate,129009889
Norgestimate,133611887
Norgestimate,146158693
Norgestimate,168311885
Methimazole,1390
Methimazole,1349907
Imipenem,3694
Imipenem,3695
Imipenem,47317
Imipenem,53032
Imipenem,104838
Imipenem,444648
Imipenem,5282372
Imipenem,5288621
Imipenem,6604435
Imipenem,21864622
Imipenem,22851499
Imipenem,23702788
Imipenem,25177437
Imipenem,40473166
Imipenem,44309670
Imipenem,50989819
Imipenem,70701999
Imipenem,76968690
Imipenem,90476850
Imipenem,121596954
Imipenem,131953476
Imipenem,135393517
Imipenem,137349550
Imipenem,164513437
Imipenem,166638185
Imipenem,168318511
Imipenem,171037074
Imipenem,171042461
Chloral hydrate,2707
Chloral hydrate,4456136
Nitrous oxide,948
Nitrous oxide,15568012
Paraldehyde,31264
Paraldehyde,6454370
Paraldehyde,21998011
Lutein,181579
Lutein,441664
Lutein,448437
Lutein,2774004
Lutein,5281243
Lutein,5368396
Lutein,6325550
Lutein,6433159
Lutein,10210008
Lutein,10257404
Lutein,24728610
Lutein,46835684
Lutein,102514741
Lutein,126970006
Heparin,772
Heparin,8784
Heparin,22833565
Heparin,44336410
Heparin,74000413
Heparin,156594898
Heparin,168313372
Phenylephrine (nasal),
Phenylephrine (topical),
Clofedanol,2795
Clofedanol,688422
Clofedanol,78423090
Fospropofol,3038497
Fospropofol,3038498
Oseltamivir,4603
Oseltamivir,65028
Oseltamivir,449381
Oseltamivir,544190
Oseltamivir,4631786
Oseltamivir,29933404
Oseltamivir,51064085
Oseltamivir,70909882
Adapalene,60164
Adapalene,60172
Adapalene,10526466
Gadodiamide,60754
Gadodiamide,153921
Gadodiamide,24838310
Gadodiamide,24847884
Gadodiamide,71775015
Gadodiamide,76964236
Gadodiamide,91810853
Gadodiamide,91872893
Gadodiamide,101673418
Gadodiamide,123134693
Gadodiamide,134819268
Gadodiamide,156026237
Gadodiamide,168314445
Travoprost,656627
Travoprost,5282226
Travoprost,6438324
Travoprost,6916019
Travoprost,9957628
Travoprost,10577383
Travoprost,10767776
Travoprost,44208950
Travoprost,51371333
Travoprost,53394208
Travoprost,57967457
Travoprost,71312160
Travoprost,131954630
Travoprost,134714750
Etomidate,36339
Etomidate,667484
Etomidate,6338045
Etomidate,11736662
Hydroxocobalamin,5460373
Hydroxocobalamin,6433575
Hydroxocobalamin,6474319
Hydroxocobalamin,11622291
Hydroxocobalamin,11953898
Hydroxocobalamin,16056828
Hydroxocobalamin,24836902
Hydroxocobalamin,24892771
Hydroxocobalamin,25199964
Hydroxocobalamin,42620187
Hydroxocobalamin,44134766
Hydroxocobalamin,44134767
Hydroxocobalamin,44475014
Hydroxocobalamin,45357193
Hydroxocobalamin,50935334
Hydroxocobalamin,54587873
Hydroxocobalamin,54743917
Hydroxocobalamin,60210974
Hydroxocobalamin,70678542
Hydroxocobalamin,70689311
Hydroxocobalamin,71774773
Hydroxocobalamin,73032832
Hydroxocobalamin,92132748
Hydroxocobalamin,126480146
Hydroxocobalamin,129893562
Hydroxocobalamin,131888695
Hydroxocobalamin,134820153
Hydroxocobalamin,138105859
Hydroxocobalamin,146014417
Hydroxocobalamin,146156970
Hydroxocobalamin,152743501
Hydroxocobalamin,155903721
Hydroxocobalamin,168314680
Hydroxocobalamin,168325098
Hydroxocobalamin,168510644
Hydroxocobalamin,168678203
Hydroxocobalamin,171039542
Pimecrolimus,3055172
Pimecrolimus,6447131
Pimecrolimus,6509979
Pimecrolimus,6916008
Pimecrolimus,16051947
Pimecrolimus,17753757
Pimecrolimus,24847863
Pimecrolimus,53394893
Pimecrolimus,53486290
Pimecrolimus,71751667
Pimecrolimus,73897257
Pimecrolimus,77519160
Pimecrolimus,91605643
Pimecrolimus,102572331
Pimecrolimus,125182976
Pimecrolimus,126969212
Pimecrolimus,129010022
Pimecrolimus,129317859
Pimecrolimus,131750284
Pimecrolimus,133659920
Pimecrolimus,134129698
Pimecrolimus,134694728
Pimecrolimus,138107776
Pimecrolimus,146157034
Pimecrolimus,148161124
Mupirocin,4264
Mupirocin,25564
Mupirocin,445603
Mupirocin,446596
Mupirocin,448197
Mupirocin,5353794
Mupirocin,6435927
Mupirocin,6476007
Mupirocin,9935733
Mupirocin,9957638
Mupirocin,17571751
Mupirocin,20601328
Mupirocin,21097610
Mupirocin,24840579
Mupirocin,46783764
Mupirocin,71311795
Mupirocin,72670065
Mupirocin,91798587
Mupirocin,129009896
Mupirocin,155982221
Famciclovir,3324
Famciclovir,129317119
Famciclovir,136666678
Nitric Oxide,787
Nitric Oxide,945
Nitric Oxide,84878
Nitric Oxide,145068
Raloxifene,5035
Raloxifene,54900
Raloxifene,247634
Raloxifene,11071264
Raloxifene,11754789
Raloxifene,15940170
Brimonidine,2435
Brimonidine,54405
Brimonidine,68844
Brimonidine,6917831
Brimonidine,9922151
Brimonidine,10214826
Brimonidine,11236066
Brimonidine,45038431
Brimonidine,72376318
Aminocaproic acid,176
Aminocaproic acid,564
Aminocaproic acid,7918
Aminocaproic acid,9475
Aminocaproic acid,10907
Aminocaproic acid,14923
Aminocaproic acid,24856
Aminocaproic acid,517030
Aminocaproic acid,5460263
Zanamivir,5721
Zanamivir,60855
Zanamivir,5271915
Zanamivir,5288452
Zanamivir,10950050
Zanamivir,11724422
Zanamivir,11963642
Zanamivir,16122528
Zanamivir,17754002
Zanamivir,20112027
Zanamivir,42627220
Zanamivir,45268955
Zanamivir,53308650
Zanamivir,53324370
Zanamivir,53488428
Zanamivir,53488430
Zanamivir,73659108
Zanamivir,86280314
Zanamivir,118797605
Zanamivir,129317838
Zanamivir,129858849
Zanamivir,133636847
Zanamivir,134694391
Gadoversetamide,444013
Gadoversetamide,6435809
Gadoversetamide,23581832
Gadoversetamide,90469695
Gadoversetamide,171038560
Nystatin,4568
Nystatin,14960
Nystatin,107981
Nystatin,441086
Nystatin,443663
Nystatin,3468412
Nystatin,5282838
Nystatin,5311331
Nystatin,5458319
Nystatin,5702099
Nystatin,6420032
Nystatin,6433272
Nystatin,6708468
Nystatin,9898132
Nystatin,11286230
Nystatin,11468707
Nystatin,11953884
Nystatin,11953998
Nystatin,16219709
Nystatin,24840667
Nystatin,24848029
Nystatin,24848113
Nystatin,44424838
Nystatin,53486448
Nystatin,60196358
Nystatin,71308475
Nystatin,73952271
Nystatin,91820523
Nystatin,100995232
Nystatin,102090452
Nystatin,102464151
Nystatin,118989704
Nystatin,129627734
Nystatin,133124921
Nystatin,138403272
Nystatin,146156144
Nystatin,146679386
Nystatin,168315377
Nystatin,168322375
Nystatin,168322376
Latanoprost,3890
Latanoprost,6808
Latanoprost,60798
Latanoprost,5282380
Latanoprost,5311221
Latanoprost,5353710
Latanoprost,9845698
Latanoprost,10477939
Latanoprost,46705340
Latanoprost,46907374
Latanoprost,59954578
Latanoprost,68161810
Latanoprost,91600746
Acamprosate,71158
Acamprosate,155434
Acamprosate,23662450
Deferoxamine,2973
Deferoxamine,14709
Deferoxamine,62880
Deferoxamine,62881
Deferoxamine,24848212
Deferoxamine,134687782
Adefovir dipivoxil,60871
Adefovir dipivoxil,73013216
Adefovir dipivoxil,87563877
Olopatadine,60865
Olopatadine,5281071
Olopatadine,5282402
Olopatadine,5284599
Ribavirin,5064
Ribavirin,37542
Ribavirin,291775
Ribavirin,460516
Ribavirin,490511
Ribavirin,1275117
Ribavirin,3007126
Ribavirin,6554111
Ribavirin,6603992
Ribavirin,6604395
Ribavirin,6713992
Ribavirin,7048773
Ribavirin,7048774
Ribavirin,9794820
Ribavirin,10220469
Ribavirin,11436477
Ribavirin,11447914
Ribavirin,21789506
Ribavirin,44328976
Ribavirin,53384927
Ribavirin,171034776
Imiquimod,57469
Imiquimod,20848887
Tropicamide,5593
Tropicamide,228404
Tropicamide,688595
Tropicamide,688596
Chlorhexidine,2713
Chlorhexidine,9324
Chlorhexidine,62517
Chlorhexidine,493583
Chlorhexidine,2736499
Chlorhexidine,5360566
Chlorhexidine,9552079
Chlorhexidine,9552081
Chlorhexidine,9571016
Chlorhexidine,44134623
Chlorhexidine,44134624
Bimatoprost,6200
Bimatoprost,127909
Bimatoprost,5311027
Bimatoprost,6505201
Bimatoprost,21881151
Bimatoprost,46780805
Bimatoprost,46930987
Bimatoprost,53393954
Bimatoprost,66509082
Bimatoprost,68184482
Bimatoprost,77519831
Bimatoprost,94439212
Bimatoprost,129626535
Bimatoprost,131632373
Bimatoprost,134688800
Ketotifen,3827
Ketotifen,36856
Ketotifen,5282408
Ketotifen,57392700
Desloratadine,124087
Desloratadine,2778673
Desloratadine,5311067
Desloratadine,24848040
Desloratadine,126843174
